index,split,class,label,file,relative_path,image_sha256
2166,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195739.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195739.jpg.jpg,0b72db9d192042ad3fb10ad449c9af1c34f6dfafb8840db748ebbb92baee5f52
2167,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195740.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195740.jpg.jpg,3846d44a5db0ab8a169fdb22162e4f598efb7bb81177f3eb288b529b1f77e8f8
2168,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195741.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195741.jpg.jpg,b069d1f0b601abdafb8da52016401149c890e90ae1007f87e04aacdd2a3fb9a3
2169,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195742.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195742.jpg.jpg,54d6011aa99c61e5dc2b5dceb3d039590e3566e7df56f071d6a77d042838dcea
2170,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195747.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195747.jpg.jpg,dfcf5abef04a20c21ac1bef75b0f1a7a27eaae9d63015e2465317d0fbb65e18b
2171,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195753.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195753.jpg.jpg,dc0449cdb3722645f5d25c5315f30014728d202a57cb02fe871d7bea604b3002
2172,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195754.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195754.jpg.jpg,cca130025420f9dd993fe1cfdd10bfb22f73187939a2dfe45b95aed9eb587278
2173,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195755.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195755.jpg.jpg,a810c3e1472f1c95eb98e8aacd70145d17690427241e9047702df056cd062911
2174,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195756.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195756.jpg.jpg,79bfe914106f1eda3d08b1952be3f237a042f6fbaf73dbce242fcd79dcd0d641
2175,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195800.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195800.jpg.jpg,da3c3ca17824caafd696917a9f27f01965a942f628ff0f7dfa170c756068c068
2176,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195801.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195801.jpg.jpg,b4201b4a6f883df1f78c7cbed84aeadaed386b4f58edef352128c293d62269c3
2177,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195802.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195802.jpg.jpg,0a5c7b78c7af997fe22f4df0625276d5ff59453033395a092c5a167f76425efb
2178,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195806.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195806.jpg.jpg,421718944fcffa52162db9016ad50e115c65c1f75a7acd9eb4fa0cfd532a9bc3
2179,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195807.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195807.jpg.jpg,a762268ca0534c00670b14b7a238fc134dff9d1ccc22dbd37689309e4b67c2be
2180,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195808.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195808.jpg.jpg,9a0e37f0ddf76b223c39e45dc01cb1a5f4d575c15ab80f65df00670009e7301f
2181,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195815.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195815.jpg.jpg,8f1389d3db77549a6da3d9f17354202cb440d8cc1676b586d259754d3d33d978
2182,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195816.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195816.jpg.jpg,33a1ada9eb7ffa9f46db5ae73f9ef24b9e1f9cf5cc99cbfeedf1bd545e093f16
2183,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195817.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195817.jpg.jpg,2c61c08a4d43895e63d5cc5d098c6fde61d3e1aed7e9a07d357bf0e83783d6e5
2184,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195818.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195818.jpg.jpg,ad6fdef51f3a0ebf5596d6eccfdaa4be857a50909973f55df396865a297a38e1
2185,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195822.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195822.jpg.jpg,c0131bf3ceeae540f7aae8eccc2fd08a04fd78c8b0bc8728eab0094dd877a419
2186,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241103_195823.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241103_195823.jpg.jpg,07351773c217ad6f5fb5aebb048eb46d0a73ebe80ee70eb84ec3b6ad088f260a
2187,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192722.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192722.jpg.jpg,2ff176839566c61410f0d4508890c52aeacc066b4c4c980538db107f94a2d72c
2188,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192725.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192725.jpg.jpg,314420b01495ddd8f067bd1f23f22eb72692a13ba1f3c0ddc51210d315d85403
2189,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192729.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192729.jpg.jpg,d4a8ed15e8b73b317657304d37c5e326594824c9b1714c62b0a34021aff84a62
2190,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192731.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192731.jpg.jpg,69d0fcfd4dc4d6b95c1139fb74b2f93ba8de608b6be898c7f868f51c142a4f09
2191,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192738.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192738.jpg.jpg,a5cea566b076b31648179451267c653c6ea911385bbc2de27ea1f3341bd7e635
2192,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192743.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192743.jpg.jpg,9cac50dbcc67594fa0f45246ee75373945007ec9eef12c7ffce6c3a2581d3be0
2193,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192748.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192748.jpg.jpg,d59dcdefbf421420f496c41fe81a646ed820ac88255d2d2167b6683f550119e9
2194,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192754.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192754.jpg.jpg,4612e43ce1f97fa9db88f22633c3767bbdde3414492432d0d808a619372283ab
2195,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192757.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192757.jpg.jpg,391cd1b49e3e1a74d1df94408247643e1ca43443c155c4094dd43ee6fa8eba67
2196,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192802.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192802.jpg.jpg,b13dc7915aa64272c796457069f3c1550a3fed618c4f350757322e7a9293aa5c
2197,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192818.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192818.jpg.jpg,4579f785561e997ebde009c2d391d392389cdcc33019ad2466690f93db3b6707
2198,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192824.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192824.jpg.jpg,8d112359337e494c6fb977238f83d706417c524910ef0e6bf4c7235b97ff4609
2199,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192830.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192830.jpg.jpg,12c2589fa02353c42c79d4032490920180a98604c6d1fc836a021bd286059c11
2200,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192835.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192835.jpg.jpg,a2adeb689d90bf0fd385e9a1022f092adfa939ccb4b632898fc813caa64fa10d
2201,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192838.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192838.jpg.jpg,6b2198d152f4f76925fb5459ae3eacf88ce1beb396b0a02670033a87e32a99b3
2202,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192840.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192840.jpg.jpg,5afdc96d2dba0f0e2cb8bae7ff06c4becac101624debc53c47ba1aac0bee122f
2203,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192903.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192903.jpg.jpg,2494f4923dafdb38af40c59d4d5a51199a9d3a0b4a00a0becc623edc545d9372
2204,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192923.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192923.jpg.jpg,00e7083ca3dd495af6115a8a22b96597a932092dec23349425cc14270d2feb64
2205,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192925.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192925.jpg.jpg,8d9ec30fe0f91a4f79fb5f729518b0d0da3516060d029e576177849b066ed924
2206,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192928.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192928.jpg.jpg,d2c685c52de635da175b4c983e80afc3ee20e5b9959af734e5f31ebe7062dfc8
2207,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192931.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192931.jpg.jpg,40ee60a9d3b296c1a7083e91091a7dd1de0c3bedf4ed4b65ecc5da100bfb746c
2208,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192939.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192939.jpg.jpg,899a6df0b595885879c3eeb1a267131ad7d6e9cef9659f8de04f99726b6ce0bb
2209,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192946.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192946.jpg.jpg,77e1b6ede6a5449d6a0b734660f820e814728a87d0e77efbe23ee729e87b4c02
2210,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192953.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192953.jpg.jpg,441c30b7f414e38cea23f356665344ebb5ec088b93e9e5e0a13aa75bd42a5e95
2211,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_192957.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_192957.jpg.jpg,da239b98fe1c8e44ba7e86e6ab62d147c64666c74004571bb9a1853b0c32d2b9
2212,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193000.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193000.jpg.jpg,994e508cad26c151d5ad88223ae33494c5451897e689fbe9d83d4cc90b6dff0e
2213,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193005.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193005.jpg.jpg,3b9b51be789145d43c80a63550976c76bf2720d4606995cfb12a8703d86ce99c
2214,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193011.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193011.jpg.jpg,dc47953c6dd93cd300c8a665bb7df9d55737cf0dc04b5a3fd22b0092a3b0e665
2215,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193019.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193019.jpg.jpg,4376c3fd321b487231d4ad0d33e21a493cdee4d469374d5461cc97c08205fe37
2216,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193031.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193031.jpg.jpg,7b231cdf9f7425e4b286d2d3517fdbabaabf6166adccc39241591d6d19a0d4ba
2217,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193034.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193034.jpg.jpg,96d32576e89b635737e696cc5a7039a7f4ee6570c22f5ad82c4e5048293dd4cd
2218,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193056.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193056.jpg.jpg,044fdf6c3172e19aa52d4a8a0da72d9ab9e67f4ca9b858e01d08eba619ebd5d0
2219,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193058.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193058.jpg.jpg,f582178ad5c772e752a3a2df0d4cf37e4a230fb8019b1a954996f3d3b827e4c8
2220,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193106.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193106.jpg.jpg,9df24ee6e7a275b77cc8ebb7b376182738a3ce4bed04a938be882696a01b79f7
2221,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193117.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193117.jpg.jpg,78422a45b328a99ca7d8b863a588bca395e04c429c5053dfd8d9f39a9aa06a43
2222,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193121.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193121.jpg.jpg,3221cde6637a98f266a659e952b2697e8e5c313c524e2be06cb8d52c05cdd8af
2223,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193128.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193128.jpg.jpg,175daaedabf84eb8cbcba8d041d13debcdb440b2f1669b1dd97e2d168a4f32da
2224,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193131.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193131.jpg.jpg,f7960e54413beed91ea0b9e59f213aa6fe3c98d829eda6a28e76fd13d2712e60
2225,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193135.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193135.jpg.jpg,e745c4c17d4deb838ecfc84af2066af0ae3724af18ef8a9ae8bf61081a2c6041
2226,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193137.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193137.jpg.jpg,a5cc2440b614fd313d4d72a5471a281e4d8f0daea2f02e39d31e4a28de5a25f6
2227,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193142.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193142.jpg.jpg,5c3bb55a816e04e019db142dad424efc1e4fee0286497de2f43bdbbcc1fcad9d
2228,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193144.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193144.jpg.jpg,92208f597328ad563bbb86539cc323c130d90190087b00b5e472ff6e06921f95
2229,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193159.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193159.jpg.jpg,c44c4c6903ec3a8c922ad7e086037f097b90ab84a90ce327946a4169b26806b1
2230,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193202.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193202.jpg.jpg,9d8faf659b3e84ed1114dacc9c7bc8e816dc3ae7d0e8215d576e0d6a57fc59fd
2231,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193210.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193210.jpg.jpg,e25a5c7b9ddf1d7378ed12bff69f5d0d67137628e082901cece9e6221480bd82
2232,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193220.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193220.jpg.jpg,b94c4d9075374a98e3872606493730f995c388f5f15dd93792698712678c82d3
2233,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193222.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193222.jpg.jpg,2af4581e8a8980a20c77dc4b53d2a8a860dced0ceab06a7c8be9bc2ee63c7168
2234,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193227.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193227.jpg.jpg,65da9105f948d8a82d2c2d7788a17f39c5385f49064efcc5d83109587291f991
2235,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193231.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193231.jpg.jpg,f790b07976122bbb36a9cc47585e22a15edbeb4c3ed498658f6edde70656344a
2236,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193236.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193236.jpg.jpg,7358490784422652a1a8a80ba8cdb881d04df61acd69261994724e6c36c2df41
2237,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193240.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193240.jpg.jpg,e7d99b2175855a49335ebc1683a6203e4996c8e5b1783bcdd13bc2c72259fdd4
2238,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193245.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193245.jpg.jpg,454d62d9a6f729f914cfee60d60a3a77be23997a8b031990679cc58fb85bbf5f
2239,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193248.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193248.jpg.jpg,8abe003093e75f99606b3e149ec5497364807ecac4d63427cf24310783032259
2240,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193300.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193300.jpg.jpg,5cfa2e45f7b7d851465b3c62463dd69b2c1d3d4dfe35611f76bb761cc3c7214d
2241,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193313.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193313.jpg.jpg,d251103761b9292c0e8fb1b76568a7f853d6968432f32de8a05276b77daa4047
2242,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193322.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193322.jpg.jpg,21f76881689551bc9b1f073355d24825a6450b1fdbb813a3790bc08e7ec91b6e
2243,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193325.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193325.jpg.jpg,6d03f54b219d1d02fd781fddab468796b117401eea4ef375c81a3015d2049b6d
2244,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193402.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193402.jpg.jpg,b857674a2b91903f3ea37dbc54800f168a9ff1529383d03b786afc73a425f272
2245,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193404.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193404.jpg.jpg,3ebbc913036d19814dedabc035ee80f153d81ad287b50e39d3cc1a6398b9d084
2246,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193409.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193409.jpg.jpg,e64a6acd4e3c6569d3ca1b8d9f4f2f98eb218692b43b63319638d4cde4c4286c
2247,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193413.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193413.jpg.jpg,24ae4a72966c6ead029e0a41dde026c56458a0570a4e3efb717a8964e6a7f06c
2248,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193416.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193416.jpg.jpg,18ec060bf1b325702667ae0a04cf7bde94c2457eb3fe9fdb478b0e87fb52338e
2249,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193422.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193422.jpg.jpg,563716fa26541139500575394e4190d0452ec9d84854fced326e8c00ef223811
2250,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193431.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193431.jpg.jpg,f1180bc931b9dcb5581ba375ca1905fb2919d3f890fe29da1c581afcb709d94f
2251,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193437.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193437.jpg.jpg,3ff4cacd1d6d92720c33cfe186eba56613ebb231fb2428baa1f490159c9dd962
2252,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193442.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193442.jpg.jpg,c64ce86705e8bdde91004e9655ad1a97a920d68735203693d764b5e21ea3ae0c
2253,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193500.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193500.jpg.jpg,d2a13e244b20b4a055cab61b6d6ecfd891fa99ad65408298964ad494989fc33c
2254,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193503.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193503.jpg.jpg,e69e2ba587bfaaf03dd85bbf8afb6cb91a10de8a966e72dd9cb0e53e7f511cdf
2255,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193613.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193613.jpg.jpg,1ae21deb782354c6d76d2aa851328925e4c3b8f38b3181344d1a874ff2d93302
2256,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193617.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193617.jpg.jpg,d44d9b34638daa8ae2e7515a62791d5ba33de68c14bb720fdaa80086e1d94c6c
2257,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193623.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193623.jpg.jpg,7c609af5514ea36e1c98a20f43c143a6dca763d2c99681f91cf9825e8e526aee
2258,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193627.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193627.jpg.jpg,47c9357f71e86981f37d3d2ab7c4e568bd0909631055d789bb50f9ebf91b9a04
2259,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193632.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193632.jpg.jpg,933a1edc0f49019ed34dea100be8159139fa53de5ceac5fb16145604d225568f
2260,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193634.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193634.jpg.jpg,3067bd937c4f3f4727402db6898eadf2fb93f5180b01683abc16fb52fc0b3611
2261,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193639.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193639.jpg.jpg,86a9d6066f70490a9899f6215c84366469f35b4744c094f756827a8b4e1de8d0
2262,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193641.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193641.jpg.jpg,8d9917585f3091668dcb49358bf8dee0a79c752ee81cea12b8ab255458cb6e93
2263,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193646.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193646.jpg.jpg,96c4e7f143407d5cc8612812f745cdbe7e11cd2b579ac7e326a2c51273a95758
2264,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193649.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193649.jpg.jpg,f609ed951558b81d322761e8937ef5d4cff9b82d51831fb098480998be545419
2265,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193658.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193658.jpg.jpg,dafeae8f743f9c06c3015073904f979d06339029fc17c1183d1d8f6cda018291
2266,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193701.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193701.jpg.jpg,54004b2567b18ab284d3ec45117f59bd0d49b4cf70c901a171fe7b16aa293c72
2267,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193706.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193706.jpg.jpg,dee79b999d995c72c4a954dbd8fadb1fb9822e1d20a2606e4b8f6cd30b2191bb
2268,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193710.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193710.jpg.jpg,dbc1e4e8cf9b54a728b3fa9fad9dc27a59d7efd9e77330a33943fa592ef9b4ad
2269,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193715.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193715.jpg.jpg,2fd9e701a2dcbc17f9b6da4e129b6fcf8286fc3ed386f6293aaaad599e85ab3e
2270,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193718.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193718.jpg.jpg,23b2e1c94823e2d87f6ef5ab1c0a1846c32427374416132cab2c31886abca0a7
2271,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193722.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193722.jpg.jpg,7cd6a2557ca5e2defdfeee7cc3552d1fc2e7f490a2741f4dec30fc2f412aae9c
2272,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193725.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193725.jpg.jpg,00f073566be323222cd04538eefd5269e527699d9adab5764562a4b1e98774d7
2273,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193727.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193727.jpg.jpg,2aa66012f04009edf938d3f400e2a28fe47d1ff9f9eda5fc037e1790b6fded55
2274,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193733.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193733.jpg.jpg,abc85e7681798a6c1ca6bb2f0d8f526777cef1c5b28609f2496905b4283c4109
2275,universe,Shot Hole Leaf,2,Spot Leaf_IMG_20241108_193740.jpg.jpg,Shot Hole Leaf/Spot Leaf_IMG_20241108_193740.jpg.jpg,299296de24d2bac65800c14a16205259d25f4ad016ec6677d41fef6c4d95a658
